PostCodes,pc1_norm
BE14 - IT41,0.6877824826884649
NL14 - SE19,0.6877407219955782
DK55 - NO65,0.6877319861574678
IT24 - BE99,0.6877312176964729
DK58 - AT02,0.6877160533606685
DE18 - IT43,0.6877136376194655
FR35 - IT34,0.6876846412006359
LV21 - NL73,0.6875699003148283
LVLV - DE57,0.687547340947661
NO67 - DE27,0.6874243936161178
NL58 - IT80,0.6873902568698219
NL48 - SE72,0.6873118949377308
IT03 - DE54,0.687305712886277
NO67 - DE24,0.6872538298726778
NL85 - CZ79,0.6871186876580905
NL31 - NO10,0.6870637125948711
DK55 - NO70,0.6869023454331836
IT27 - NL49,0.68685674808116
HU29 - DE30,0.6868221944482508
LU53 - FR47,0.686762259234263
DE26 - FR73,0.686736998729633
NL26 - SE52,0.686641930580166
IT76 - FR69,0.686613805386964
LT97 - NL29,0.6865988161085007
IT24 - FR14,0.6865744626646574
ES28 - FR77,0.6865571668275566
LV36 - BE84,0.6865243649292945
GBNE - FR63,0.6864863538213042
IT37 - BE30,0.6864384979889671
IT74 - CZ25,0.6864136446419656
IT35 - BE17,0.6863868337412069
PL59 - GBMK,0.6863501839514143
IT55 - DE50,0.6863176956464347
IT43 - BE28,0.6863052512779539
LU69 - GBB4,0.6861144618259889
NL60 - LT51,0.6860995677472578
FR44 - SE26,0.6860774087903381
NL59 - SE43,0.6860654263378079
NL52 - ES08,0.6860187087431135
LV44 - BE56,0.6859734821117947
BE23 - IT04,0.6859561217583522
LVLV - NL88,0.6859487132917308
NL26 - SE72,0.6858801772505663
ES08 - IT70,0.6858385198369348
CZ - NO,0.6858355937405249
DK21 - NO86,0.6857940174799217
NL69 - IT20,0.6857120293425136
FR22 - GBDN,0.685689472338206
HU20 - CH45,0.6856036810874022
ES - NL,0.6854728951174487
IT12 - BE92,0.6854689054242195
DE27 - FR44,0.6854388547996595
NL34 - ES43,0.6854348960077866
CH95 - DE58,0.6853308938421949
BE91 - IT10,0.6853056993981872
BE17 - IT46,0.6852464399013257
IT39 - GBME,0.6851136019417823
IT55 - NL54,0.6851080586209701
IT00 - NL38,0.6849500162511635
NO20 - NO94,0.6849084887526607
IT30 - NL49,0.6848551783272601
FR53 - ES45,0.6848284564507394
NL69 - FI20,0.6848123029013207
ES25 - NL75,0.6847952132632178
BE88 - IT44,0.6847874753375074
IT15 - NL52,0.6846393945912179
IT24 - DE24,0.6846128734853743
IT59 - DE59,0.6845814664153597
DE26 - ES46,0.6845373654201388
DK03 - NO67,0.6845325890263226
NL46 - IT70,0.6845208361826944
BE35 - LVLV,0.6845134262822437
BE90 - SE25,0.684494360059168
IT61 - NL26,0.6843359270211484
NL49 - SE35,0.6843226305083294
ES08 - DE97,0.6842889774381914
DE55 - FR33,0.6842855513914405
AT25 - CH56,0.6842731024889288
IT10 - DE51,0.6842595248813532
DE45 - SE55,0.6842476287443375
DK86 - NO70,0.6842278568580343
BE88 - ES03,0.6841919558810075
IT41 - NL38,0.684164437243369
SE21 - NO42,0.6841035538726514
LV50 - NL11,0.6840578808162677
NO72 - DE24,0.6840309272597132
FR35 - IT28,0.6840297222431024
LV44 - NL94,0.6839864139800644
IT43 - DK67,0.6839416732336119
GBCB - FR42,0.6839308721925772
FR10 - IT74,0.6838204365285098
DE49 - ES17,0.6837714321579452
NL31 - FR13,0.6837602084151249
FR14 - IT26,0.6837472142414862
GBSY - DE89,0.6837451361199482
IT26 - DE24,0.6837389951615719
GBDN - CH41,0.683704421429625
BE44 - ES28,0.683698405288137
IT17 - DE31,0.6836682711853526
ES33 - NL23,0.6836510197022156
FI32 - PL42,0.6836205062130716
BE90 - LT95,0.6835467800320898
IT37 - SE25,0.6834807102568745
NL26 - FR71,0.6834470760073783
NL54 - IT15,0.6833949931865584
NL29 - SE72,0.683392437499775
DE57 - LT68,0.6833784792528076
NO91 - NO05,0.6833548576612516
IT22 - NL41,0.6833179935648864
IT46 - FR76,0.6831659449331797
ES - IT,0.6831644226313113
IT31 - FR59,0.6831388052421299
NL50 - FR33,0.6831361651494987
NL82 - SE66,0.6830933769005303
BE46 - SE63,0.6830433974015488
SE41 - NO91,0.6830397881663076
SE59 - NL28,0.6829842251905801
NL83 - LV10,0.6829751129095027
IT55 - NL15,0.6829703333987067
DK70 - NO16,0.6829547998019501
IT22 - BE90,0.6829079362406423
LV46 - BE65,0.6828218423029602
SE25 - NO43,0.6826494162419161
LV54 - BE32,0.6826440374635381
LV37 - DK04,0.6826055453192219
PL10 - NL57,0.6825704557425561
LVLV - DE54,0.6825037606277281
IT35 - BE69,0.6823816544700598
IT20 - FR75,0.6823580821116151
BE99 - SE53,0.6822775904024384
IT31 - NL66,0.6822677546192208
LT42 - DE57,0.6821910230257254
LT57 - SE58,0.6821839609535401
ES26 - IT47,0.6821504404787135
NO20 - BE84,0.682117914597235
IT15 - BE11,0.6821130011974192
NL14 - IED2,0.6821013864689771
IT22 - DE32,0.6821003316358272
DE50 - SE57,0.6820702659691922
HU29 - NL11,0.6819983403007894
LV21 - BE73,0.6819841566933518
SE24 - NO72,0.6819345633173972
DE39 - BE83,0.6817591242210066
IT04 - DE67,0.6817374585056423
CH41 - SI10,0.6816108361085977
LV30 - NL99,0.681606012231025
IT25 - BE87,0.6815016753846753
DE21 - LV10,0.6814633520206554
NL- - IT20,0.6814599433795226
IT40 - NL41,0.6814572682117158
IT35 - NL41,0.6814571664194695
BE77 - HU65,0.6813558141131274
NL26 - ES12,0.6813361446163593
GBWS - DE21,0.6812905545060931
NO94 - SE19,0.6812611086471065
BE20 - IT66,0.6811733109323099
LT18 - DK52,0.681172470189777
DE24 - EE50,0.6810271805602583
BE15 - IT15,0.6809653196993017
LU69 - SE15,0.6809553343070278
ES08 - NL29,0.6807115434250197
IT24 - NL18,0.6807065542780103
IT36 - BE23,0.6806778330890939
NO84 - NO60,0.6806537688957626
NL46 - IT16,0.6806233938842344
DE49 - ES48,0.6805679934025176
DE26 - ES31,0.6805475824618575
NL58 - SE16,0.6805452208469478
FR14 - IT35,0.6805298334551331
DK75 - NO62,0.6804075403950502
NL33 - SE72,0.6801995605995409
DE35 - SE37,0.6801213346596011
DE86 - IT70,0.6800273470732124
CZ37 - LV36,0.6799395086478311
NL83 - IT12,0.6799284042529903
LVLV - NL94,0.6799204522753474
NL14 - LV10,0.6798922478672748
LVLV - BE92,0.6797764568649283
NL17 - IT16,0.679774801790666
BE20 - IT16,0.6796931086391594
PL62 - EE74,0.6796775692327398
NO84 - NO06,0.6796376826657589
NL38 - FR82,0.6796375318944641
FR80 - ES18,0.6795567948919505
ES08 - LU53,0.6795448833607681
LVLV - DE66,0.6795299135574326
DE - FI,0.6793932153042463
DK55 - NO28,0.6793736478245073
DK71 - NO67,0.679250656274735
LV48 - BE65,0.679179314704683
SE45 - NO54,0.679142488349097
IT70 - NL58,0.6791284699454319
NO20 - DE64,0.6791156221496454
LT48 - BE40,0.6790429329328611
LV37 - DE23,0.6790401769075006
DE83 - FR13,0.6789862286173851
IT10 - BE50,0.6789357773901036
DE27 - ES48,0.6788632163175607
DE64 - SE13,0.6788461852615706
IT40 - CZ69,0.6786860783175688
NL29 - IT60,0.6786450104716776
NL50 - LV10,0.6786328970952421
NL20 - DE85,0.678619001756994
IT80 - FR91,0.6785900748921299
DK50 - FR85,0.6785152255154047
FR04 - GBL3,0.6785032704104722
NO28 - NO90,0.6784119473122692
NO08 - NO20,0.6783779220652919
LV46 - BE55,0.6783777764206798
IT60 - FR02,0.6782840341218291
IT14 - CZ74,0.6782563262532957
DK71 - NO60,0.6782510691040722
IT15 - DE20,0.6781982132228128
DE31 - IT84,0.6781656059641139
IT25 - FR93,0.6780547493388427
DE26 - ES19,0.6780545120063846
NL26 - SE14,0.6780314349737173
DK74 - NO68,0.6779910142589605
IT31 - DE47,0.6779889328439507
CH31 - DE06,0.6779242131983156
BE28 - CZ66,0.6778642880640745
SE92 - LVLV,0.6778400079002096
PL08 - FI00,0.6778135877386795
NL31 - IT44,0.6777686471916797
FR28 - ES18,0.6777573950461084
BE89 - PL21,0.6776977832911941
FR69 - IT67,0.6776471748591304
LV54 - DE53,0.6776203292620637
NO81 - NO06,0.6775966688320882
DE47 - ES08,0.6775522332970966
SE98 - SE19,0.677527961954581
DE39 - IT04,0.6775268293839551
NL70 - SE72,0.6774461631820976
NL42 - IT46,0.6774292671208471
IT39 - GBTN,0.6774023466697713
FR69 - GBNN,0.6773096704783911
NO52 - DK26,0.6772692888611808
NO65 - LT95,0.6771752320751478
FR74 - DE16,0.677154127134766
NO60 - NO94,0.6771452591330622
LT - DE,0.6771349587641667
ES08 - BE17,0.6770992606221458
SE19 - NO90,0.6770872478201422
LV50 - DE49,0.6770501926008641
NL54 - SI10,0.6770458515150646
NO60 - DK75,0.6769830726742236
IT22 - FR59,0.6769636218055027
BE88 - IT35,0.676948886352678
IT44 - NL26,0.6769470204337582
LVLV - CZ14,0.67691032267737
LV42 - PL97,0.6768218001778079
NL59 - ES31,0.6767790036219754
LV10 - SI42,0.6767709314900052
LV37 - DE29,0.6767441689689083
IT20 - NL40,0.6766555276925792
PL26 - EE75,0.6766160236107228
IT40 - NL48,0.6765562777445956
IT21 - DK34,0.6764626302013488
DE39 - FR72,0.6764491531368254
DK67 - NO67,0.6764481463222918
IT37 - NL86,0.6764108723333224
NL84 - FR32,0.6763637508790481
IT47 - IT47,0.6763622051569815
LVLV - DE33,0.6763246413580681
NO54 - NL11,0.6763056743991523
DK55 - NO06,0.6762941184534954
NL45 - ES18,0.6762746503369761
LT18 - AT55,0.6762541639857504
LV51 - BE08,0.6761903688584687
IT27 - DEDE,0.6761628144052512
DK56 - NO75,0.6761476793179382
IT20 - BE62,0.6761292628935562
ES08 - NL57,0.6760623477287733
DE27 - ES31,0.6760570001824603
DK70 - IT29,0.6760481514474025
LV54 - DE50,0.676039096653254
LV56 - NL56,0.6758892930115136
DE85 - DK34,0.6758612537730568
DE24 - IT46,0.6757554236026372
NO80 - NO30,0.675733985598317
IT37 - NL16,0.6757314248474338
BE77 - IT81,0.6757299193614972
DE14 - ES08,0.6757096733356902
NL27 - SE14,0.6756657455127609
NL46 - ES08,0.6755647475515072
LT02 - DE48,0.6755517039779304
PL63 - LV21,0.6755240084910796
SE59 - PL94,0.6754345262618564
IT15 - DE47,0.6753981999241199
NL10 - IT28,0.6753860408295965
IT20 - NL33,0.6753727531620892
IT55 - BE75,0.6753460002423881
LV - LU,0.6752604397420672
LVLV - NL54,0.6751963647114603
NL29 - LT78,0.6751693334181235
IT63 - DE50,0.6751117868428383
IT15 - DE21,0.6750992316529485
NL83 - IT30,0.6750625403475325
IT62 - BE85,0.6750546046008618
NO13 - NL83,0.6750202080336951
NL30 - DK36,0.6749212735307925
IT04 - BE44,0.6748602497481778
CZ74 - FR63,0.6748582013339174
PL82 - CH41,0.6748486627458562
LV21 - DE93,0.6747993699044961
LV10 - DE36,0.6746304383298982
NO20 - LT53,0.6746253144184763
DK75 - FR57,0.6746238906555434
FR59 - LT23,0.6745974877698722
DE33 - PL91,0.6745780648586335
IT17 - NL44,0.6745685473792343
DE25 - HU1,0.6745569775742868
IT38 - BE87,0.6745146850484117
PL21 - NL57,0.674506381050246
IT46 - BE35,0.6744875802130359
IT23 - BE38,0.6744772439318991
LVLV - NL56,0.6744329827019195
SE93 - NO68,0.674357127736964
NL23 - ES17,0.674282132375613
SE30 - NO67,0.6742607754299514
IT70 - DE30,0.6742535943372197
NO63 - NO90,0.6742414347672054
PL96 - FR45,0.6742306167751229
DE26 - ES25,0.6742022332204369
AT12 - FR77,0.6742010505155012
BE31 - IT20,0.6741524604817486
FR27 - BE24,0.6741505483769487
BE77 - SE25,0.6740859056343064
NL60 - IT06,0.6740390222278833
IT51 - BE89,0.6740377207330921
NL48 - NO10,0.6740361323042487
IT40 - BE17,0.6739255747543662
LT51 - SE60,0.673861440346769
IT24 - ES45,0.6738523808837162
LV - SI,0.6738174704374815
LVLV - BE86,0.6738020854067823
FR83 - GBHP,0.6737880162484792
IT24 - NL24,0.6737572100737079
NL34 - IT21,0.6737182904322268
IT10 - NL56,0.6736942379014654
BE36 - DK04,0.6736907411965464
NL03 - NO10,0.6736871449527445
IT20 - BE39,0.6736398799079188
BE88 - PL30,0.6735996003419162
LT82 - DE49,0.6735921682440289
DE49 - LT02,0.6735628162320293
NO52 - DK04,0.6735038419035769
IT20 - LU73,0.6734866966116291
NL29 - LV21,0.6734597905989917
IT38 - NL13,0.6734083051653299
NL39 - SE12,0.6733752059680287
IT20 - FR59,0.6733000689463786
IT60 - FR60,0.6732886006726269
NO94 - NO60,0.6732243545935036
NO05 - DK26,0.6731862945014372
SE25 - FI13,0.6731729963187412
IT43 - NL60,0.6731729489380419
SE93 - NO32,0.6731681087540129
DE31 - IT46,0.6731408882761647
NL84 - IT46,0.673130487950923
ES28 - FR59,0.6731084523042599
CH43 - ES08,0.6730515938781916
CZ74 - FR77,0.6730194647314681
NL83 - IT25,0.6729586492789587
AT57 - SE35,0.6729337182361824
IT66 - BE09,0.6729332011028639
LV37 - DE38,0.6729221498533601
DK70 - IT20,0.6728963980195032
NO84 - NO72,0.6728536471192181
EE72 - DE50,0.6728102811439206
NL59 - LT51,0.672784550238359
NO20 - NL10,0.6727561748785778
NL60 - BE85,0.6727470504984439
IT37 - NL33,0.6727393161836898
IT19 - DK61,0.6727304767315021
NO40 - SE61,0.672671577863216
IT25 - DE31,0.672671446838377
SE21 - NO63,0.672669811444888
LV31 - DE24,0.6726670799854044
IT20 - FR77,0.6726445304284594
LV56 - DE46,0.6726419130973524
NL72 - FR83,0.6726342235188281
DE49 - ES47,0.6726105568712298
IT35 - LT65,0.6725780081090298
LVLV - NL80,0.6725518878193636
PL80 - DE64,0.6725437488964096
HU20 - DE46,0.6725154680954215
LV54 - DE96,0.6725108633215964
CH - HR,0.6724758753172289
BE90 - IT33,0.6724477642421568
NO20 - LT68,0.6724343267612689
FR10 - ES50,0.672432770976134
IT24 - NL19,0.6723697945735282
DE63 - DK26,0.6723640895871976
LV51 - NL13,0.6722484640073852
IT47 - BE83,0.6722120308110472
NL75 - IT35,0.6721532159162562
NO30 - NO80,0.6721344071557794
NL27 - FR34,0.672093596878429
DE07 - NO14,0.6720701786172123
AT22 - FR49,0.6720324987585634
DK26 - FI13,0.6719601554862484
DE64 - NO20,0.6719429488635554
NL49 - FR13,0.6719193425209412
IT37 - NL38,0.6718853265476652
LV21 - DK46,0.6718065317915121
LV54 - BE65,0.6717840637991275
BE91 - SE60,0.6717735931721553
NL47 - SE26,0.6717620616646744
NO43 - NL22,0.671699202263488
DE39 - LV10,0.6716803235969393
LV54 - NL47,0.671674256877708
ES17 - NL48,0.6716716260477794
DE68 - LV21,0.6716513725923046
DE84 - FR19,0.6716333766034787
IT16 - NL96,0.6716183747244273
ES45 - DE34,0.671587894675968
DE50 - LVLV,0.6715835903180423
DK55 - NO62,0.6714842213669177
NL83 - FR13,0.6713815788962545
NL59 - SE53,0.6713812514864593
NL77 - ES30,0.6713093060199891
LV57 - NL45,0.6712712377367986
SE83 - DK32,0.6712449007802863
FR95 - ES28,0.6712300474926692
FR59 - ES18,0.6712027042625405
NL47 - LT54,0.6711954134036933
IT43 - DK83,0.6711909362814705
NO84 - NO20,0.6711797698636314
LT95 - DE42,0.6711155632538566
IT17 - FR33,0.6711148053550926
BE17 - IT19,0.6710871704320004
FR10 - ES41,0.671034321597927
LT82 - DK43,0.6709889979448862
BE50 - ES41,0.6709527051137395
BE90 - FR62,0.6709228556412143
FR86 - GBPE,0.6709111342750357
CH30 - GBB7,0.6709098772654389
NO73 - DK57,0.6708632647392524
FI42 - FR52,0.6708204008082237
ES31 - FR76,0.6708001062964675
NO69 - DE27,0.6707660526513586
NL40 - IT17,0.6707305098338362
NL45 - IT12,0.670671723908542
NL53 - FR30,0.6706068563589261
DK55 - NO73,0.6705819808833972
NL26 - IT23,0.6705600340220521
ES08 - IT01,0.6705481459729332
BE83 - SE25,0.6705117949455114
IT28 - BE14,0.6704477146507712
BE91 - IT00,0.6704412542313699
LV37 - DK74,0.6703987870900954
IT70 - DE96,0.6703664015001207
NL27 - FR13,0.6703017975934814
LVLV - NL66,0.6702845399879335
NL54 - ES08,0.6702658644372065
IT26 - FR14,0.6702614103569511
SE98 - SE41,0.6702540381885286
NO05 - LT60,0.6702478452933007
NO60 - DK74,0.6702453360303797
NL42 - ES25,0.6701513571637325
IT71 - FR80,0.6700284015859945
IT25 - DE50,0.6700009192895918
NO61 - NO87,0.6699849818371578
IT24 - DK46,0.6699723424207451
IT55 - NL53,0.6699308375528878
PL59 - IT02,0.6699233980092814
LV48 - NL47,0.6697657450620669
ES08 - CH30,0.6697511621549979
SE59 - NO64,0.669726923462644
LVLV - DE64,0.6696933100637884
LT97 - NL34,0.6696709447551628
FR76 - ES18,0.6696132131191174
HU82 - FR52,0.669356111513943
NL27 - FR33,0.6693382187503135
NL83 - IT24,0.6693001917710806
BE28 - IT00,0.6692966170373487
IT24 - FR78,0.6692825890771079
NL96 - FR82,0.6692749920122939
IT30 - FR91,0.6691490959450088
EE61 - CZ27,0.6690871252963022
CH30 - TR41,0.6690167297625867
IT10 - BE90,0.6690053883106403
DE26 - GBSR,0.6690040905230223
BE26 - IT20,0.6690015012844458
IT30 - BE97,0.6689893550911689
NO45 - NO77,0.6689498725036445
HU20 - DE23,0.6688954054373761
NL23 - IT37,0.6688897709836206
IT23 - FR28,0.6688841340662574
IT84 - DE30,0.6688438566184056
LVLV - DE49,0.6688412233587983
NO06 - DK60,0.668808394897818
CZ53 - IT27,0.668804827669253
SE60 - DE55,0.6687856180546865
NL - SI,0.6687757924248794
IT12 - BE15,0.6687327182818511
FR94 - DK83,0.6687290893917202
IT46 - BE15,0.6684918624678436
SE36 - NO51,0.6684847095866031
LV32 - DE53,0.6683448460611349
FR22 - IT13,0.6682903850816706
DE64 - GBRM,0.6682888772439242
BE89 - SE21,0.6682739732464443
IT31 - BE83,0.668154844136658
NO26 - DE37,0.6680640319198016
SE83 - SE28,0.6680634622238721
IT35 - FR45,0.6680544832495663
IT37 - NL27,0.6680329209866098
DE37 - LT02,0.6680157938906469
LV51 - NL53,0.6679889745991232
FR27 - GBDE,0.6679594484361129
DE30 - ES08,0.6679544732849209
BE80 - SE21,0.667936549741861
BE92 - IT64,0.6679251523462404
DE16 - CH47,0.6679113160437793
IT37 - NL60,0.6679056472241115
LV56 - BE08,0.6678151273508777
SE46 - NO65,0.6677881598015898
SE36 - NO50,0.6677721485140026
PL19 - NL50,0.6677354859554405
DE28 - AT22,0.6677197993195785
NL21 - FR31,0.6676771093662881
NL47 - SE42,0.6676093405737465
FR76 - ES41,0.667598939718674
IT37 - DE44,0.6675394360114493
IT46 - FR59,0.6674515359320938
LU32 - IT05,0.6674355755796457
IT71 - DE30,0.6674318547385083
SE80 - DK71,0.6674286821560692
DE23 - FR26,0.6674273776433011
SE82 - DK78,0.6673866004586968
FR - DK,0.6673140666598291
IT45 - BE87,0.6672879104120795
FR29 - ES18,0.6672250397063101
FR74 - GBDE,0.6671909927581312
BE35 - ES08,0.66717625545736
NO78 - DK26,0.6671588249667976
DE82 - FR35,0.667137557167899
NL44 - ES08,0.6670943811891703
NL24 - FR33,0.667037167546255
LV36 - DK78,0.6670157974937878
IT50 - DE41,0.6669893156241604
LVLV - DE29,0.6669790573573798
FR59 - ES29,0.6669337718293317
FR27 - IT29,0.6669019841132582
NL99 - ES12,0.6668530709205212
DE47 - IT84,0.6668359596668116
SE21 - NO75,0.6668357441597823
LV50 - DE69,0.6668324884179919
DK70 - NO62,0.6667550556246574
NO60 - DK98,0.6666935098102098
NL83 - LT90,0.6666161951518166
DK92 - SE57,0.6666081681316762
IT37 - NL50,0.6666067164891653
FR76 - AT20,0.6665723195820115
LV54 - NL60,0.6665530332031879
CZ27 - IT74,0.6664425972571362
DE54 - LT13,0.6663301614080306
IT28 - FR59,0.6663114199787684
DE49 - FR81,0.6662361451300354
BE17 - IT36,0.6661959625530236
FR22 - GBNR,0.6661833249052819
FR04 - GBEN,0.6661264950627771
LV50 - DE57,0.6661192708571642
NL53 - FR33,0.6661159434901001
NO71 - NO55,0.6661080476123518
NL50 - LT03,0.6660893367261972
NL32 - ES08,0.6659574620867899
DK71 - FR89,0.6659261671591639
DE19 - FR14,0.6659063974138353
LV56 - DE57,0.6658389535978705
IT30 - BE28,0.6658285730319816
FR53 - PL62,0.6658249082547452
NL44 - IT40,0.6657847825144674
BE23 - IT16,0.6657383355487287
LV54 - BE08,0.6657348166409351
DK46 - FI44,0.6656985922138089
SE82 - DK74,0.6656184655779309
FR80 - ES45,0.6655815719724273
DE94 - FR14,0.6653904503112082
IT12 - NL79,0.6653311374939536
IT42 - FR93,0.6652840893990839
IT01 - FR78,0.6652281190981153
BE17 - IT42,0.6652063942047513
IT15 - FR62,0.6651235914162402
LU53 - DE38,0.6651056424350312
NL31 - IT25,0.6650057332371221
IT35 - NL48,0.6649870744240859
NO60 - NO83,0.6649346985475445
SE21 - DE79,0.6649271602617342
DE29 - FR91,0.6647799554824136
DE46 - ES08,0.6646577580016471
NL59 - AT11,0.664619920484185
DE59 - ES08,0.6646023955668933
NO15 - BE77,0.6645952859565855
IT37 - NL21,0.6645585235961393
LV36 - CZ50,0.6645463303405799
DK66 - NO64,0.6644223536775288
NL29 - IT30,0.6643974793014095
NL29 - NO10,0.6643850756189934
DE87 - GBCB,0.6643147955265496
ES33 - BE28,0.6642690062407338
LV51 - NL37,0.6642233624750671
ES17 - SI62,0.6641056627277284
LVLV - DK66,0.6640316544432886
BE93 - BE93,0.6640303692566618
PL06 - NL49,0.6639919714002859
IT15 - BE17,0.6639902074564467
SE34 - NO80,0.6639605263592717
NO15 - NO84,0.6637891958328862
IT33 - BE22,0.6637593758122028
CZ74 - FR60,0.6637319931677711
IT48 - NL30,0.6637180100890154
NL37 - ES47,0.6636978582907467
IT15 - DE92,0.6636971928465177
DK78 - NO60,0.6636826864358506
DE55 - FR38,0.6636319985380333
BE14 - LV10,0.6636202336695629
NO86 - DK96,0.6635911412076757
DE06 - ITIT,0.663515059959445
FR88 - SE25,0.6634961827319106
NL26 - ES08,0.6634725512506365
NL42 - LV10,0.6634654160645247
NL66 - IT40,0.6634596839481068
ES08 - IT27,0.6634593425916234
DE44 - IT47,0.663388828097224
BE90 - IT40,0.6633810021744586
DK83 - IT36,0.6633070030548394
BE17 - IT43,0.6633019095797014
SE19 - DE65,0.6632203206058567
NL83 - IT51,0.6631528127495173
DE79 - ES45,0.6631432231141487
BE89 - IT15,0.6631262759456346
NO41 - DE27,0.663126042184681
IT26 - FR44,0.6631039658832352
DE97 - GBMK,0.663048529162156
NL54 - FR19,0.663034972967478
NL83 - IT38,0.6630323707544968
IT23 - FR91,0.6630168680166957
IT20 - NL19,0.6628515441170894
SE30 - NO78,0.6628071644037344
IT20 - NL86,0.6627912870328075
SE41 - NO57,0.6626898776915209
BE88 - IT31,0.6626325829906676
NL14 - NO09,0.6626234246953508
NL82 - SE53,0.662536797475443
FR10 - ES18,0.662499932626692
NL31 - ES08,0.6624870715135075
IT10 - NL67,0.6624451645892215
SE57 - NO08,0.6623375708465122
ES03 - IT37,0.6622984211079291
CZ10 - GBUB,0.6622759852818938
NO79 - SE52,0.6622527116776742
IT44 - FR62,0.6622526966136901
DK36 - FR82,0.6620591172713601
NL83 - ES26,0.6620365291413861
IT47 - BE28,0.6619818967526573
FR82 - GBEN,0.6619448869995728
NO14 - NO67,0.66191401686886
NL22 - IT15,0.6618766086683037
NL84 - GBBB,0.6618704354904916
ES03 - IT35,0.661813823802232
NL30 - IT62,0.6617178294736639
NL14 - ES08,0.6616532272028671
FR - AT,0.6615596075246756
LU53 - SE43,0.6615556337607704
DK44 - NL32,0.6615278300553912
IT45 - FR60,0.6614572880819471
IT37 - NL94,0.6614156130571549
LT18 - SE25,0.6613883676382513
CZ25 - NL23,0.6613791202569475
NL16 - ES08,0.6613212825639206
BE14 - IT26,0.6613038852471174
NO52 - SE74,0.6611326986801784
DK58 - NO68,0.6611059494486928
DK49 - NO20,0.6611045421089761
NL37 - IT42,0.6610902942503613
IT47 - PL05,0.6610588363863454
DK55 - NO64,0.6610409115185625
IT37 - NL42,0.6609678317868762
NL39 - ES08,0.6609540618645875
ES08 - NL54,0.6609479518955527
LV51 - NL46,0.6609039233222692
IT12 - FR35,0.6607896578085222
IT01 - NL54,0.6607695345083601
IT47 - BE88,0.660703761363966
IT48 - NL48,0.6607024391488322
CH41 - HU20,0.6605687252944914
NL60 - ES30,0.6605117338477405
IT35 - NL66,0.6604681883700732
BE91 - LT02,0.660466765137705
NO35 - DK66,0.6603895802942148
BE88 - SE25,0.6603325970057696
IT10 - BE89,0.6602497198572412
FR61 - CH41,0.6602175807447865
DE49 - IT04,0.6602046158256207
IT48 - DE15,0.6601980662643642
DE24 - LT14,0.6601975598447398
IT29 - FR59,0.6601578425172171
DE39 - IT70,0.6601188197307575
FR01 - SE26,0.6600916470342444
SE19 - DE99,0.6600651615950701
NL49 - IT40,0.6600021335876662
IT28 - BE15,0.6599120870160915
IT15 - SK83,0.6598866924037111
ES - AT,0.6598071336982778
LU69 - CZ74,0.6597651616649685
NL26 - NO10,0.6596875128488023
DK70 - IT25,0.6596756405527985
NO87 - NO93,0.6596622180801509
NL14 - SE17,0.6596582055563847
NL66 - IT38,0.6596408137759906
PL85 - IT37,0.6596365883831392
LT97 - DE49,0.6596132157346167
NL29 - IT44,0.659535209778184
DE06 - IT74,0.6595237004134347
IT29 - BE39,0.6594683949777139
DE39 - IT74,0.6594533834027216
LV54 - NL74,0.6594486714696507
SE29 - NO40,0.659441281699225
NL38 - IT36,0.6594366488301174
DE19 - IT47,0.6593802924451464
NL23 - IT45,0.6593778471286729
BE90 - IT41,0.6593312790538168
NO73 - NO85,0.6593182116618829
DK70 - NO57,0.6593083165433354
IT59 - DE41,0.6592474937809362
SK91 - IT84,0.6592283808048798
SE21 - FR38,0.6592030386865846
IT01 - FR60,0.6592009128199838
DE48 - FR81,0.6591881787522195
HU93 - NL54,0.6591762647515704
NL98 - FR30,0.6591677371294594
NL84 - GBEX,0.6591565038022369
DK50 - FR53,0.6591030699514533
IT24 - NL58,0.6590796519001129
NL45 - NO09,0.658950658578948
IT46 - FR62,0.6589165073579897
IT24 - NL86,0.658760055826836
IT46 - BE14,0.6587334332679471
BE91 - FR26,0.6587312859583155
DE25 - IT12,0.658706777202065
DK63 - FR28,0.6586404002612902
DE29 - ESES,0.6586130999020628
SE30 - NO70,0.658577014549414
NL14 - IT40,0.6585691447202392
AT40 - NL33,0.6585611868119425
IT24 - NL38,0.6584867090316477
PL05 - NL50,0.6584790607728225
SE74 - NO60,0.6584763364053614
LU34 - FR56,0.6584495091164813
SE38 - NO70,0.6583976902073103
IT24 - NL47,0.6583601154605525
IT26 - FR59,0.6582682152985323
DE25 - FR81,0.6582016313112203
NO64 - PL78,0.6582011345214533
FR76 - DK35,0.6581675427298677
NL26 - IT42,0.6581426421594875
LVLV - CZ37,0.6581174323151285
NL24 - SE28,0.6581025452465259
SE33 - NO66,0.6580595900244286
DK46 - NO52,0.6580075639562211
HU43 - BE89,0.6579754302740126
SE24 - IT35,0.657899056139525
DE24 - HU67,0.6578974107554779
LT21 - SE41,0.6578271118087043
PL06 - NL52,0.6578258698808246
DK52 - NO26,0.657800273578659
SE23 - IT40,0.6576368604442215
PL83 - FR52,0.6575779630959495
LV44 - NL83,0.6575705466323343
IT55 - BE38,0.6575665108552559
DE24 - FR69,0.6575528507050612
BE90 - IT12,0.6575481028395767
DE21 - FR06,0.6574414073689768
FR86 - GBWN,0.6573883664711344
DK57 - NO63,0.6573792408472583
FR62 - ES41,0.6573748117090246
FR67 - ES45,0.6573055768758223
